A,B,S,C,HP,Win
15,8,11,15,44,92
15,8,11,15,45,97
15,8,11,15,46,102
15,8,11,15,47,109
15,8,11,15,48,109
15,8,11,15,49,112
15,8,11,15,50,111
15,8,11,15,51,116
15,8,11,15,52,111
15,8,11,15,53,117
15,8,11,15,54,104
15,8,11,15,55,108
15,8,11,15,56,114
15,8,11,15,57,94
15,8,11,15,58,101
15,8,11,15,59,110
15,8,11,15,60,122
15,8,11,15,61,111
15,8,11,15,62,116
15,8,11,15,63,128
15,8,11,15,64,127
15,8,11,15,65,137
15,8,11,15,66,144
15,8,11,15,67,142
15,8,11,15,68,146
15,8,11,15,69,143
15,8,11,15,70,149
15,8,11,15,71,146
15,8,11,15,72,142
15,8,11,15,73,149
15,8,11,15,74,143
15,8,11,15,75,151
15,8,11,15,76,162
15,8,11,15,77,164
15,8,11,15,78,164
15,8,11,15,79,166
15,8,11,15,80,166
15,8,11,15,81,168
15,8,11,15,82,171
15,8,11,15,83,172
5,8,15,0,40,71
5,8,15,0,41,61
5,8,15,0,42,73
5,8,15,0,43,70
5,8,15,0,44,85
5,8,15,0,45,101
5,8,15,0,46,93
5,8,15,0,47,101
5,8,15,0,48,98
5,8,15,0,49,99
5,8,15,0,50,116
5,8,15,0,51,116
5,8,15,0,52,118
5,8,15,0,53,118
5,8,15,0,54,109
5,8,15,0,55,115
5,8,15,0,56,131
5,8,15,0,57,137
5,8,15,0,58,119
5,8,15,0,59,126
5,8,15,0,60,115
5,8,15,0,61,128
5,8,15,0,62,128
5,8,15,0,63,133
5,8,15,0,64,131
5,8,15,0,65,127
5,8,15,0,66,123
5,8,15,0,67,112
5,8,15,0,68,133
5,8,15,0,69,112
5,8,15,0,70,133
5,8,15,0,71,131
5,8,15,0,72,140
5,8,15,0,73,134
5,8,15,0,74,132
5,8,15,0,75,135
5,8,15,0,76,135
5,8,15,0,77,148
5,8,15,0,78,145
5,8,15,0,79,142
5,8,15,0,80,154
5,8,15,0,81,151
5,8,15,0,82,150
5,8,15,0,83,152
5,8,15,1,40,71
5,8,15,1,41,75
5,8,15,1,42,71
5,8,15,1,43,87
5,8,15,1,44,83
5,8,15,1,45,102
5,8,15,1,46,108
5,8,15,1,47,109
5,8,15,1,48,107
5,8,15,1,49,129
5,8,15,1,50,120
5,8,15,1,51,112
5,8,15,1,52,117
5,8,15,1,53,122
5,8,15,1,54,116
5,8,15,1,55,128
5,8,15,1,56,108
5,8,15,1,57,121
5,8,15,1,58,124
5,8,15,1,59,131
5,8,15,1,60,115
5,8,15,1,61,114
5,8,15,1,62,124
5,8,15,1,63,119
5,8,15,1,64,131
5,8,15,1,65,125
5,8,15,1,66,118
5,8,15,1,67,134
5,8,15,1,68,121
5,8,15,1,69,129
5,8,15,1,70,137
5,8,15,1,71,141
5,8,15,1,72,148
5,8,15,1,73,143
5,8,15,1,74,137
5,8,15,1,75,146
5,8,15,1,76,156
5,8,15,1,77,158
5,8,15,1,78,154
5,8,15,1,79,155
5,8,15,1,80,154
5,8,15,1,81,150
5,8,15,1,82,149
5,8,15,1,83,142
5,8,15,3,40,89
5,8,15,3,41,79
5,8,15,3,42,72
5,8,15,3,43,96
5,8,15,3,44,98
5,8,15,3,45,96
5,8,15,3,46,105
5,8,15,3,47,118
5,8,15,3,48,111
5,8,15,3,49,115
5,8,15,3,50,112
5,8,15,3,51,118
5,8,15,3,52,114
5,8,15,3,53,117
5,8,15,3,54,127
5,8,15,3,55,119
5,8,15,3,56,115
5,8,15,3,57,123
5,8,15,3,58,132
5,8,15,3,59,121
5,8,15,3,60,125
5,8,15,3,61,124
5,8,15,3,62,122
5,8,15,3,63,124
5,8,15,3,64,131
5,8,15,3,65,125
5,8,15,3,66,139
5,8,15,3,67,127
5,8,15,3,68,133
5,8,15,3,69,142
5,8,15,3,70,141
5,8,15,3,71,132
5,8,15,3,72,137
5,8,15,3,73,145
5,8,15,3,74,146
5,8,15,3,75,153
5,8,15,3,76,146
5,8,15,3,77,145
5,8,15,3,78,153
5,8,15,3,79,143
5,8,15,3,80,156
5,8,15,3,81,149
5,8,15,3,82,163
5,8,15,3,83,166
5,8,15,5,40,73
5,8,15,5,41,92
5,8,15,5,42,94
5,8,15,5,43,101
5,8,15,5,44,99
5,8,15,5,45,102
5,8,15,5,46,105
5,8,15,5,47,116
5,8,15,5,48,108
5,8,15,5,49,108
5,8,15,5,50,128
5,8,15,5,51,123
5,8,15,5,52,113
5,8,15,5,53,110
5,8,15,5,54,111
5,8,15,5,55,111
5,8,15,5,56,120
5,8,15,5,57,118
5,8,15,5,58,122
5,8,15,5,59,114
5,8,15,5,60,120
5,8,15,5,61,127
5,8,15,5,62,136
5,8,15,5,63,123
5,8,15,5,64,121
5,8,15,5,65,132
5,8,15,5,66,140
5,8,15,5,67,128
5,8,15,5,68,129
5,8,15,5,69,131
5,8,15,5,70,130
5,8,15,5,71,134
5,8,15,5,72,156
5,8,15,5,73,143
5,8,15,5,74,160
5,8,15,5,75,154
5,8,15,5,76,148
5,8,15,5,77,139
5,8,15,5,78,155
5,8,15,5,79,170
5,8,15,5,80,154
5,8,15,5,81,147
5,8,15,5,82,159
5,8,15,5,83,155
5,8,15,7,40,87
5,8,15,7,41,88
5,8,15,7,42,94
5,8,15,7,43,99
5,8,15,7,44,108
5,8,15,7,45,106
5,8,15,7,46,96
5,8,15,7,47,117
5,8,15,7,48,108
5,8,15,7,49,114
5,8,15,7,50,120
5,8,15,7,51,110
5,8,15,7,52,121
5,8,15,7,53,108
5,8,15,7,54,123
5,8,15,7,55,107
5,8,15,7,56,136
5,8,15,7,57,118
5,8,15,7,58,136
5,8,15,7,59,117
5,8,15,7,60,116
5,8,15,7,61,111
5,8,15,7,62,130
5,8,15,7,63,115
5,8,15,7,64,126
5,8,15,7,65,133
5,8,15,7,66,129
5,8,15,7,67,119
5,8,15,7,68,137
5,8,15,7,69,135
5,8,15,7,70,147
5,8,15,7,71,140
5,8,15,7,72,146
5,8,15,7,73,148
5,8,15,7,74,149
5,8,15,7,75,151
5,8,15,7,76,156
5,8,15,7,77,144
5,8,15,7,78,149
5,8,15,7,79,147
5,8,15,7,80,153
5,8,15,7,81,160
5,8,15,7,82,162
5,8,15,7,83,160
5,8,15,9,40,79
5,8,15,9,41,89
5,8,15,9,42,95
5,8,15,9,43,102
5,8,15,9,44,109
5,8,15,9,45,115
5,8,15,9,46,115
5,8,15,9,47,121
5,8,15,9,48,128
5,8,15,9,49,118
5,8,15,9,50,119
5,8,15,9,51,117
5,8,15,9,52,115
5,8,15,9,53,123
5,8,15,9,54,112
5,8,15,9,55,109
5,8,15,9,56,118
5,8,15,9,57,125
5,8,15,9,58,113
5,8,15,9,59,128
5,8,15,9,60,119
5,8,15,9,61,117
5,8,15,9,62,136
5,8,15,9,63,121
5,8,15,9,64,125
5,8,15,9,65,115
5,8,15,9,66,126
5,8,15,9,67,124
5,8,15,9,68,125
5,8,15,9,69,141
5,8,15,9,70,148
5,8,15,9,71,157
5,8,15,9,72,147
5,8,15,9,73,150
5,8,15,9,74,148
5,8,15,9,75,157
5,8,15,9,76,145
5,8,15,9,77,153
5,8,15,9,78,153
5,8,15,9,79,138
5,8,15,9,80,148
5,8,15,9,81,140
5,8,15,9,82,158
5,8,15,9,83,154
5,8,15,11,40,90
5,8,15,11,41,96
5,8,15,11,42,105
5,8,15,11,43,111
5,8,15,11,44,111
5,8,15,11,45,111
5,8,15,11,46,110
5,8,15,11,47,116
5,8,15,11,48,123
5,8,15,11,49,119
5,8,15,11,50,126
5,8,15,11,51,121
5,8,15,11,52,111
5,8,15,11,53,118
5,8,15,11,54,121
5,8,15,11,55,116
5,8,15,11,56,122
5,8,15,11,57,117
5,8,15,11,58,110
5,8,15,11,59,124
5,8,15,11,60,129
5,8,15,11,61,130
5,8,15,11,62,123
5,8,15,11,63,131
5,8,15,11,64,135
5,8,15,11,65,144
5,8,15,11,66,150
5,8,15,11,67,135
5,8,15,11,68,153
5,8,15,11,69,156
5,8,15,11,70,150
5,8,15,11,71,162
5,8,15,11,72,146
5,8,15,11,73,140
5,8,15,11,74,140
5,8,15,11,75,151
5,8,15,11,76,149
5,8,15,11,77,159
5,8,15,11,78,158
5,8,15,11,79,174
5,8,15,11,80,162
5,8,15,11,81,154
5,8,15,11,82,166
5,8,15,11,83,173
5,8,15,13,40,90
5,8,15,13,41,105
5,8,15,13,42,120
5,8,15,13,43,119
5,8,15,13,44,117
5,8,15,13,45,115
5,8,15,13,46,111
5,8,15,13,47,118
5,8,15,13,48,119
5,8,15,13,49,121
5,8,15,13,50,118
5,8,15,13,51,118
5,8,15,13,52,126
5,8,15,13,53,129
5,8,15,13,54,130
5,8,15,13,55,123
5,8,15,13,56,118
5,8,15,13,57,121
5,8,15,13,58,131
5,8,15,13,59,122
5,8,15,13,60,131
5,8,15,13,61,130
5,8,15,13,62,135
5,8,15,13,63,127
5,8,15,13,64,138
5,8,15,13,65,150
5,8,15,13,66,153
5,8,15,13,67,133
5,8,15,13,68,143
5,8,15,13,69,158
5,8,15,13,70,159
5,8,15,13,71,158
5,8,15,13,72,157
5,8,15,13,73,149
5,8,15,13,74,158
5,8,15,13,75,147
5,8,15,13,76,155
5,8,15,13,77,157
5,8,15,13,78,159
5,8,15,13,79,161
5,8,15,13,80,168
5,8,15,13,81,166
5,8,15,13,82,155
5,8,15,13,83,157
5,8,15,15,40,96
5,8,15,15,41,101
5,8,15,15,42,116
5,8,15,15,43,119
5,8,15,15,44,124
5,8,15,15,45,116
5,8,15,15,46,125
5,8,15,15,47,131
5,8,15,15,48,121
5,8,15,15,49,119
5,8,15,15,50,118
5,8,15,15,51,122
5,8,15,15,52,119
5,8,15,15,53,117
5,8,15,15,54,124
5,8,15,15,55,121
5,8,15,15,56,117
5,8,15,15,57,124
5,8,15,15,58,125
5,8,15,15,59,127
5,8,15,15,60,141
5,8,15,15,61,130
5,8,15,15,62,123
5,8,15,15,63,140
5,8,15,15,64,146
5,8,15,15,65,160
5,8,15,15,66,147
5,8,15,15,67,143
5,8,15,15,68,150
5,8,15,15,69,136
5,8,15,15,70,150
5,8,15,15,71,160
5,8,15,15,72,149
5,8,15,15,73,145
5,8,15,15,74,150
5,8,15,15,75,152
5,8,15,15,76,138
5,8,15,15,77,156
5,8,15,15,78,141
5,8,15,15,79,168
5,8,15,15,80,164
5,8,15,15,81,155
5,8,15,15,82,170
5,8,15,15,83,173
7,8,15,0,40,74
7,8,15,0,41,90
7,8,15,0,42,90
7,8,15,0,43,84
7,8,15,0,44,99
7,8,15,0,45,113
7,8,15,0,46,105
7,8,15,0,47,120
7,8,15,0,48,108
7,8,15,0,49,135
7,8,15,0,50,140
7,8,15,0,51,134
7,8,15,0,52,133
7,8,15,0,53,146
7,8,15,0,54,139
7,8,15,0,55,142
7,8,15,0,56,151
7,8,15,0,57,144
7,8,15,0,58,135
7,8,15,0,59,147
7,8,15,0,60,129
7,8,15,0,61,139
7,8,15,0,62,152
7,8,15,0,63,140
7,8,15,0,64,144
7,8,15,0,65,144
7,8,15,0,66,144
7,8,15,0,67,138
7,8,15,0,68,146
7,8,15,0,69,142
7,8,15,0,70,137
7,8,15,0,71,146
7,8,15,0,72,157
7,8,15,0,73,150
7,8,15,0,74,154
7,8,15,0,75,158
7,8,15,0,76,160
7,8,15,0,77,159
7,8,15,0,78,171
7,8,15,0,79,162
7,8,15,0,80,167
7,8,15,0,81,149
7,8,15,0,82,168
7,8,15,0,83,167
7,8,15,1,40,79
7,8,15,1,41,79
7,8,15,1,42,89
7,8,15,1,43,104
7,8,15,1,44,95
7,8,15,1,45,108
7,8,15,1,46,117
7,8,15,1,47,133
7,8,15,1,48,135
7,8,15,1,49,140
7,8,15,1,50,137
7,8,15,1,51,135
7,8,15,1,52,132
7,8,15,1,53,140
7,8,15,1,54,128
7,8,15,1,55,136
7,8,15,1,56,150
7,8,15,1,57,140
7,8,15,1,58,143
7,8,15,1,59,145
7,8,15,1,60,147
7,8,15,1,61,145
7,8,15,1,62,137
7,8,15,1,63,145
7,8,15,1,64,143
7,8,15,1,65,156
7,8,15,1,66,150
7,8,15,1,67,145
7,8,15,1,68,147
7,8,15,1,69,154
7,8,15,1,70,149
7,8,15,1,71,156
7,8,15,1,72,154
7,8,15,1,73,158
7,8,15,1,74,149
7,8,15,1,75,152
7,8,15,1,76,159
7,8,15,1,77,152
7,8,15,1,78,161
7,8,15,1,79,173
7,8,15,1,80,164
7,8,15,1,81,159
7,8,15,1,82,164
7,8,15,1,83,175
7,8,15,3,40,89
7,8,15,3,41,96
7,8,15,3,42,115
7,8,15,3,43,118
7,8,15,3,44,128
7,8,15,3,45,132
7,8,15,3,46,133
7,8,15,3,47,132
7,8,15,3,48,128
7,8,15,3,49,131
7,8,15,3,50,126
7,8,15,3,51,138
7,8,15,3,52,134
7,8,15,3,53,140
7,8,15,3,54,140
7,8,15,3,55,143
7,8,15,3,56,147
7,8,15,3,57,129
7,8,15,3,58,147
7,8,15,3,59,139
7,8,15,3,60,151
7,8,15,3,61,146
7,8,15,3,62,148
7,8,15,3,63,137
7,8,15,3,64,136
7,8,15,3,65,149
7,8,15,3,66,149
7,8,15,3,67,145
7,8,15,3,68,154
7,8,15,3,69,148
7,8,15,3,70,153
7,8,15,3,71,164
7,8,15,3,72,153
7,8,15,3,73,159
7,8,15,3,74,162
7,8,15,3,75,164
7,8,15,3,76,164
7,8,15,3,77,168
7,8,15,3,78,170
7,8,15,3,79,159
7,8,15,3,80,160
7,8,15,3,81,170
7,8,15,3,82,174
7,8,15,3,83,182
7,8,15,5,40,95
7,8,15,5,41,97
7,8,15,5,42,110
7,8,15,5,43,112
7,8,15,5,44,118
7,8,15,5,45,121
7,8,15,5,46,115
7,8,15,5,47,143
7,8,15,5,48,125
7,8,15,5,49,140
7,8,15,5,50,136
7,8,15,5,51,142
7,8,15,5,52,140
7,8,15,5,53,127
7,8,15,5,54,136
7,8,15,5,55,138
7,8,15,5,56,139
7,8,15,5,57,148
7,8,15,5,58,140
7,8,15,5,59,135
7,8,15,5,60,145
7,8,15,5,61,141
7,8,15,5,62,143
7,8,15,5,63,138
7,8,15,5,64,158
7,8,15,5,65,155
7,8,15,5,66,141
7,8,15,5,67,147
7,8,15,5,68,154
7,8,15,5,69,166
7,8,15,5,70,144
7,8,15,5,71,145
7,8,15,5,72,154
7,8,15,5,73,149
7,8,15,5,74,165
7,8,15,5,75,176
7,8,15,5,76,159
7,8,15,5,77,171
7,8,15,5,78,168
7,8,15,5,79,169
7,8,15,5,80,171
7,8,15,5,81,171
7,8,15,5,82,167
7,8,15,5,83,171
7,8,15,7,40,102
7,8,15,7,41,101
7,8,15,7,42,101
7,8,15,7,43,120
7,8,15,7,44,122
7,8,15,7,45,135
7,8,15,7,46,129
7,8,15,7,47,136
7,8,15,7,48,141
7,8,15,7,49,131
7,8,15,7,50,130
7,8,15,7,51,134
7,8,15,7,52,138
7,8,15,7,53,130
7,8,15,7,54,153
7,8,15,7,55,147
7,8,15,7,56,130
7,8,15,7,57,138
7,8,15,7,58,141
7,8,15,7,59,135
7,8,15,7,60,151
7,8,15,7,61,141
7,8,15,7,62,142
7,8,15,7,63,137
7,8,15,7,64,144
7,8,15,7,65,142
7,8,15,7,66,150
7,8,15,7,67,154
7,8,15,7,68,150
7,8,15,7,69,161
7,8,15,7,70,157
7,8,15,7,71,158
7,8,15,7,72,154
7,8,15,7,73,168
7,8,15,7,74,175
7,8,15,7,75,172
7,8,15,7,76,163
7,8,15,7,77,162
7,8,15,7,78,170
7,8,15,7,79,170
7,8,15,7,80,163
7,8,15,7,81,171
7,8,15,7,82,161
7,8,15,7,83,175
7,8,15,9,40,109
7,8,15,9,41,97
7,8,15,9,42,107
7,8,15,9,43,124
7,8,15,9,44,133
7,8,15,9,45,131
7,8,15,9,46,138
7,8,15,9,47,148
7,8,15,9,48,143
7,8,15,9,49,136
7,8,15,9,50,135
7,8,15,9,51,129
7,8,15,9,52,135
7,8,15,9,53,140
7,8,15,9,54,143
7,8,15,9,55,137
7,8,15,9,56,145
7,8,15,9,57,148
7,8,15,9,58,138
7,8,15,9,59,130
7,8,15,9,60,146
7,8,15,9,61,146
7,8,15,9,62,146
7,8,15,9,63,137
7,8,15,9,64,148
7,8,15,9,65,153
7,8,15,9,66,149
7,8,15,9,67,161
7,8,15,9,68,157
7,8,15,9,69,152
7,8,15,9,70,163
7,8,15,9,71,172
7,8,15,9,72,158
7,8,15,9,73,169
7,8,15,9,74,167
7,8,15,9,75,171
7,8,15,9,76,166
7,8,15,9,77,176
7,8,15,9,78,158
7,8,15,9,79,167
7,8,15,9,80,176
7,8,15,9,81,166
7,8,15,9,82,169
7,8,15,9,83,168
7,8,15,11,40,112
7,8,15,11,41,102
7,8,15,11,42,115
7,8,15,11,43,110
7,8,15,11,44,134
7,8,15,11,45,126
7,8,15,11,46,137
7,8,15,11,47,135
7,8,15,11,48,143
7,8,15,11,49,128
7,8,15,11,50,137
7,8,15,11,51,143
7,8,15,11,52,143
7,8,15,11,53,133
7,8,15,11,54,147
7,8,15,11,55,133
7,8,15,11,56,144
7,8,15,11,57,139
7,8,15,11,58,140
7,8,15,11,59,132
7,8,15,11,60,148
7,8,15,11,61,149
7,8,15,11,62,147
7,8,15,11,63,159
7,8,15,11,64,144
7,8,15,11,65,157
7,8,15,11,66,153
7,8,15,11,67,157
7,8,15,11,68,159
7,8,15,11,69,162
7,8,15,11,70,154
7,8,15,11,71,168
7,8,15,11,72,165
7,8,15,11,73,172
7,8,15,11,74,170
7,8,15,11,75,172
7,8,15,11,76,168
7,8,15,11,77,169
7,8,15,11,78,172
7,8,15,11,79,177
7,8,15,11,80,171
7,8,15,11,81,173
7,8,15,11,82,178
7,8,15,11,83,172
7,8,15,13,40,117
7,8,15,13,41,122
7,8,15,13,42,126
7,8,15,13,43,138
7,8,15,13,44,130
7,8,15,13,45,145
7,8,15,13,46,132
7,8,15,13,47,142
7,8,15,13,48,128
7,8,15,13,49,144
7,8,15,13,50,129
7,8,15,13,51,134
7,8,15,13,52,137
7,8,15,13,53,141
7,8,15,13,54,143
7,8,15,13,55,148
7,8,15,13,56,141
7,8,15,13,57,145
7,8,15,13,58,136
7,8,15,13,59,142
7,8,15,13,60,145
7,8,15,13,61,144
7,8,15,13,62,157
7,8,15,13,63,149
7,8,15,13,64,155
7,8,15,13,65,159
7,8,15,13,66,160
7,8,15,13,67,154
7,8,15,13,68,161
7,8,15,13,69,154
7,8,15,13,70,171
7,8,15,13,71,156
7,8,15,13,72,168
7,8,15,13,73,167
7,8,15,13,74,167
7,8,15,13,75,169
7,8,15,13,76,167
7,8,15,13,77,175
7,8,15,13,78,178
7,8,15,13,79,179
7,8,15,13,80,176
7,8,15,13,81,181
7,8,15,13,82,177
7,8,15,13,83,175
7,8,15,15,40,110
7,8,15,15,41,125
7,8,15,15,42,137
7,8,15,15,43,129
7,8,15,15,44,149
7,8,15,15,45,141
7,8,15,15,46,150
7,8,15,15,47,144
7,8,15,15,48,133
7,8,15,15,49,151
7,8,15,15,50,131
7,8,15,15,51,135
7,8,15,15,52,138
7,8,15,15,53,141
7,8,15,15,54,135
7,8,15,15,55,132
7,8,15,15,56,147
7,8,15,15,57,152
7,8,15,15,58,146
7,8,15,15,59,139
7,8,15,15,60,147
7,8,15,15,61,141
7,8,15,15,62,140
7,8,15,15,63,154
7,8,15,15,64,145
7,8,15,15,65,167
7,8,15,15,66,160
7,8,15,15,67,160
7,8,15,15,68,169
7,8,15,15,69,160
7,8,15,15,70,161
7,8,15,15,71,159
7,8,15,15,72,162
7,8,15,15,73,162
7,8,15,15,74,167
7,8,15,15,75,170
7,8,15,15,76,173
7,8,15,15,77,168
7,8,15,15,78,182
7,8,15,15,79,174
7,8,15,15,80,173
7,8,15,15,81,178
7,8,15,15,82,169
7,8,15,15,83,175
9,8,15,0,40,78
9,8,15,0,41,82
9,8,15,0,42,86
9,8,15,0,43,96
9,8,15,0,44,111
9,8,15,0,45,109
9,8,15,0,46,110
9,8,15,0,47,128
9,8,15,0,48,115
9,8,15,0,49,135
9,8,15,0,50,122
9,8,15,0,51,134
9,8,15,0,52,131
9,8,15,0,53,134
9,8,15,0,54,142
9,8,15,0,55,145
9,8,15,0,56,143
9,8,15,0,57,136
9,8,15,0,58,152
9,8,15,0,59,156
9,8,15,0,60,147
9,8,15,0,61,146
9,8,15,0,62,141
9,8,15,0,63,159
9,8,15,0,64,138
9,8,15,0,65,135
9,8,15,0,66,141
9,8,15,0,67,131
9,8,15,0,68,147
9,8,15,0,69,142
9,8,15,0,70,142
9,8,15,0,71,152
9,8,15,0,72,153
9,8,15,0,73,148
9,8,15,0,74,158
9,8,15,0,75,154
9,8,15,0,76,159
9,8,15,0,77,163
9,8,15,0,78,151
9,8,15,0,79,163
9,8,15,0,80,177
9,8,15,0,81,169
9,8,15,0,82,166
9,8,15,0,83,155
9,8,15,1,40,76
9,8,15,1,41,84
9,8,15,1,42,104
9,8,15,1,43,101
9,8,15,1,44,111
9,8,15,1,45,118
9,8,15,1,46,124
9,8,15,1,47,133
9,8,15,1,48,127
9,8,15,1,49,129
9,8,15,1,50,135
9,8,15,1,51,150
9,8,15,1,52,129
9,8,15,1,53,138
9,8,15,1,54,136
9,8,15,1,55,142
9,8,15,1,56,142
9,8,15,1,57,152
9,8,15,1,58,141
9,8,15,1,59,137
9,8,15,1,60,148
9,8,15,1,61,149
9,8,15,1,62,128
9,8,15,1,63,134
9,8,15,1,64,143
9,8,15,1,65,146
9,8,15,1,66,146
9,8,15,1,67,153
9,8,15,1,68,146
9,8,15,1,69,141
9,8,15,1,70,141
9,8,15,1,71,152
9,8,15,1,72,143
9,8,15,1,73,155
9,8,15,1,74,146
9,8,15,1,75,158
9,8,15,1,76,162
9,8,15,1,77,163
9,8,15,1,78,170
9,8,15,1,79,160
9,8,15,1,80,156
9,8,15,1,81,168
9,8,15,1,82,161
9,8,15,1,83,164
9,8,15,3,40,114
9,8,15,3,41,110
9,8,15,3,42,107
9,8,15,3,43,115
9,8,15,3,44,118
9,8,15,3,45,126
9,8,15,3,46,125
9,8,15,3,47,138
9,8,15,3,48,132
9,8,15,3,49,134
9,8,15,3,50,130
9,8,15,3,51,132
9,8,15,3,52,142
9,8,15,3,53,140
9,8,15,3,54,134
9,8,15,3,55,149
9,8,15,3,56,151
9,8,15,3,57,146
9,8,15,3,58,137
9,8,15,3,59,148
9,8,15,3,60,137
9,8,15,3,61,143
9,8,15,3,62,129
9,8,15,3,63,147
9,8,15,3,64,145
9,8,15,3,65,146
9,8,15,3,66,147
9,8,15,3,67,153
9,8,15,3,68,144
9,8,15,3,69,145
9,8,15,3,70,157
9,8,15,3,71,156
9,8,15,3,72,156
9,8,15,3,73,163
9,8,15,3,74,161
9,8,15,3,75,151
9,8,15,3,76,165
9,8,15,3,77,167
9,8,15,3,78,160
9,8,15,3,79,162
9,8,15,3,80,171
9,8,15,3,81,171
9,8,15,3,82,171
9,8,15,3,83,172
9,8,15,5,40,103
9,8,15,5,41,102
9,8,15,5,42,104
9,8,15,5,43,127
9,8,15,5,44,121
9,8,15,5,45,120
9,8,15,5,46,129
9,8,15,5,47,140
9,8,15,5,48,129
9,8,15,5,49,141
9,8,15,5,50,137
9,8,15,5,51,138
9,8,15,5,52,142
9,8,15,5,53,137
9,8,15,5,54,133
9,8,15,5,55,144
9,8,15,5,56,148
9,8,15,5,57,144
9,8,15,5,58,140
9,8,15,5,59,142
9,8,15,5,60,142
9,8,15,5,61,140
9,8,15,5,62,141
9,8,15,5,63,151
9,8,15,5,64,147
9,8,15,5,65,143
9,8,15,5,66,147
9,8,15,5,67,143
9,8,15,5,68,150
9,8,15,5,69,145
9,8,15,5,70,149
9,8,15,5,71,157
9,8,15,5,72,168
9,8,15,5,73,153
9,8,15,5,74,158
9,8,15,5,75,160
9,8,15,5,76,157
9,8,15,5,77,172
9,8,15,5,78,174
9,8,15,5,79,171
9,8,15,5,80,160
9,8,15,5,81,178
9,8,15,5,82,168
9,8,15,5,83,181
9,8,15,7,40,92
9,8,15,7,41,113
9,8,15,7,42,109
9,8,15,7,43,120
9,8,15,7,44,133
9,8,15,7,45,134
9,8,15,7,46,148
9,8,15,7,47,135
9,8,15,7,48,141
9,8,15,7,49,137
9,8,15,7,50,134
9,8,15,7,51,139
9,8,15,7,52,142
9,8,15,7,53,134
9,8,15,7,54,139
9,8,15,7,55,141
9,8,15,7,56,137
9,8,15,7,57,135
9,8,15,7,58,148
9,8,15,7,59,138
9,8,15,7,60,140
9,8,15,7,61,141
9,8,15,7,62,141
9,8,15,7,63,140
9,8,15,7,64,143
9,8,15,7,65,135
9,8,15,7,66,153
9,8,15,7,67,148
9,8,15,7,68,149
9,8,15,7,69,154
9,8,15,7,70,156
9,8,15,7,71,163
9,8,15,7,72,166
9,8,15,7,73,167
9,8,15,7,74,162
9,8,15,7,75,158
9,8,15,7,76,166
9,8,15,7,77,173
9,8,15,7,78,173
9,8,15,7,79,165
9,8,15,7,80,165
9,8,15,7,81,167
9,8,15,7,82,174
9,8,15,7,83,163
9,8,15,9,40,104
9,8,15,9,41,103
9,8,15,9,42,118
9,8,15,9,43,111
9,8,15,9,44,128
9,8,15,9,45,135
9,8,15,9,46,134
9,8,15,9,47,140
9,8,15,9,48,138
9,8,15,9,49,146
9,8,15,9,50,145
9,8,15,9,51,136
9,8,15,9,52,134
9,8,15,9,53,145
9,8,15,9,54,140
9,8,15,9,55,136
9,8,15,9,56,142
9,8,15,9,57,138
9,8,15,9,58,143
9,8,15,9,59,147
9,8,15,9,60,137
9,8,15,9,61,146
9,8,15,9,62,148
9,8,15,9,63,146
9,8,15,9,64,149
9,8,15,9,65,153
9,8,15,9,66,149
9,8,15,9,67,148
9,8,15,9,68,149
9,8,15,9,69,165
9,8,15,9,70,155
9,8,15,9,71,152
9,8,15,9,72,155
9,8,15,9,73,162
9,8,15,9,74,160
9,8,15,9,75,178
9,8,15,9,76,168
9,8,15,9,77,169
9,8,15,9,78,170
9,8,15,9,79,173
9,8,15,9,80,163
9,8,15,9,81,173
9,8,15,9,82,171
9,8,15,9,83,170
9,8,15,11,40,92
9,8,15,11,41,106
9,8,15,11,42,116
9,8,15,11,43,127
9,8,15,11,44,139
9,8,15,11,45,126
9,8,15,11,46,134
9,8,15,11,47,128
9,8,15,11,48,139
9,8,15,11,49,139
9,8,15,11,50,150
9,8,15,11,51,142
9,8,15,11,52,140
9,8,15,11,53,147
9,8,15,11,54,152
9,8,15,11,55,137
9,8,15,11,56,142
9,8,15,11,57,138
9,8,15,11,58,141
9,8,15,11,59,141
9,8,15,11,60,142
9,8,15,11,61,153
9,8,15,11,62,141
9,8,15,11,63,142
9,8,15,11,64,153
9,8,15,11,65,162
9,8,15,11,66,169
9,8,15,11,67,170
9,8,15,11,68,161
9,8,15,11,69,163
9,8,15,11,70,165
9,8,15,11,71,165
9,8,15,11,72,159
9,8,15,11,73,172
9,8,15,11,74,167
9,8,15,11,75,164
9,8,15,11,76,165
9,8,15,11,77,158
9,8,15,11,78,169
9,8,15,11,79,166
9,8,15,11,80,173
9,8,15,11,81,167
9,8,15,11,82,178
9,8,15,11,83,170
9,8,15,13,40,125
9,8,15,13,41,112
9,8,15,13,42,132
9,8,15,13,43,142
9,8,15,13,44,142
9,8,15,13,45,136
9,8,15,13,46,148
9,8,15,13,47,125
9,8,15,13,48,140
9,8,15,13,49,142
9,8,15,13,50,142
9,8,15,13,51,130
9,8,15,13,52,146
9,8,15,13,53,146
9,8,15,13,54,154
9,8,15,13,55,143
9,8,15,13,56,130
9,8,15,13,57,146
9,8,15,13,58,136
9,8,15,13,59,136
9,8,15,13,60,143
9,8,15,13,61,138
9,8,15,13,62,154
9,8,15,13,63,156
9,8,15,13,64,162
